period,weighted_avg_price,total_transacted_quantity,total_std_qty,total_tx_qty,avg_std_price,num_trades,lag_1,lag_2,lag_3,lag_4,month,year,target_1,target_2
2024-03,26.877173913043478,0.0,2968.336,1602473.23,31412.762447368423,114.0,28.15006793478261,29.42296195652174,30.69585597826087,31.96875,3,2024,25.604279891304348,24.331385869565217
2024-03,25.604279891304348,0.0,2968.336,1602473.23,31412.762447368423,114.0,26.877173913043478,28.15006793478261,29.42296195652174,30.69585597826087,3,2024,24.331385869565217,23.058491847826087
2024-03,24.331385869565217,0.0,2968.336,1602473.23,31412.762447368423,114.0,25.604279891304348,26.877173913043478,28.15006793478261,29.42296195652174,3,2024,23.058491847826087,21.785597826086956
2024-03,23.058491847826087,0.0,2968.336,1602473.23,31412.762447368423,114.0,24.331385869565217,25.604279891304348,26.877173913043478,28.15006793478261,3,2024,21.785597826086956,20.512703804347826
2024-03,21.785597826086956,0.0,2968.336,1602473.23,31412.762447368423,114.0,23.058491847826087,24.331385869565217,25.604279891304348,26.877173913043478,3,2024,20.512703804347826,19.239809782608695
2024-04,20.512703804347826,0.0,2289.332,1125856.639,31544.59936521739,69.0,21.785597826086956,23.058491847826087,24.331385869565217,25.604279891304348,4,2024,19.239809782608695,17.966915760869565
2024-04,19.239809782608695,0.0,2289.332,1125856.639,31544.59936521739,69.0,20.512703804347826,21.785597826086956,23.058491847826087,24.331385869565217,4,2024,17.966915760869565,16.694021739130434
2024-04,17.966915760869565,0.0,2289.332,1125856.639,31544.59936521739,69.0,19.239809782608695,20.512703804347826,21.785597826086956,23.058491847826087,4,2024,16.694021739130434,15.421127717391304
2024-04,16.694021739130434,0.0,2289.332,1125856.639,31544.59936521739,69.0,17.966915760869565,19.239809782608695,20.512703804347826,21.785597826086956,4,2024,15.421127717391304,14.148233695652173
2024-04,15.421127717391304,0.0,2289.332,1125856.639,31544.59936521739,69.0,16.694021739130434,17.966915760869565,19.239809782608695,20.512703804347826,4,2024,14.148233695652173,12.875339673913043
2024-04,14.148233695652173,0.0,2289.332,1125856.639,31544.59936521739,69.0,15.421127717391304,16.694021739130434,17.966915760869565,19.239809782608695,4,2024,12.875339673913043,11.602445652173913
2024-04,12.875339673913043,0.0,2289.332,1125856.639,31544.59936521739,69.0,14.148233695652173,15.421127717391304,16.694021739130434,17.966915760869565,4,2024,11.602445652173913,10.329551630434782
2024-04,11.602445652173913,0.0,2289.332,1125856.639,31544.59936521739,69.0,12.875339673913043,14.148233695652173,15.421127717391304,16.694021739130434,4,2024,10.329551630434782,9.056657608695652
2024-04,10.329551630434782,0.0,2289.332,1125856.639,31544.59936521739,69.0,11.602445652173913,12.875339673913043,14.148233695652173,15.421127717391304,4,2024,9.056657608695652,7.783763586956521
2024-04,9.056657608695652,0.0,2289.332,1125856.639,31544.59936521739,69.0,10.329551630434782,11.602445652173913,12.875339673913043,14.148233695652173,4,2024,7.783763586956521,6.510869565217392
2024-04,7.783763586956521,0.0,2289.332,1125856.639,31544.59936521739,69.0,9.056657608695652,10.329551630434782,11.602445652173913,12.875339673913043,4,2024,6.510869565217392,6.592995169082126
2024-04,6.510869565217392,184.0,2289.332,1125856.639,31544.59936521739,69.0,7.783763586956521,9.056657608695652,10.329551630434782,11.602445652173913,4,2024,6.592995169082126,6.67512077294686
2024-04,6.592995169082126,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.510869565217392,7.783763586956521,9.056657608695652,10.329551630434782,4,2024,6.67512077294686,6.757246376811595
2024-04,6.67512077294686,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.592995169082126,6.510869565217392,7.783763586956521,9.056657608695652,4,2024,6.757246376811595,6.839371980676329
2024-04,6.757246376811595,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.67512077294686,6.592995169082126,6.510869565217392,7.783763586956521,4,2024,6.839371980676329,6.921497584541063
2024-04,6.839371980676329,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.757246376811595,6.67512077294686,6.592995169082126,6.510869565217392,4,2024,6.921497584541063,7.003623188405798
2024-04,6.921497584541063,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.839371980676329,6.757246376811595,6.67512077294686,6.592995169082126,4,2024,7.003623188405798,7.0857487922705324
2024-04,7.003623188405798,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.921497584541063,6.839371980676329,6.757246376811595,6.67512077294686,4,2024,7.0857487922705324,7.167874396135266
2024-04,7.0857487922705324,0.0,2289.332,1125856.639,31544.59936521739,69.0,7.003623188405798,6.921497584541063,6.839371980676329,6.757246376811595,4,2024,7.167874396135266,7.250000000000001
2024-04,7.167874396135266,0.0,2289.332,1125856.639,31544.59936521739,69.0,7.0857487922705324,7.003623188405798,6.921497584541063,6.839371980676329,4,2024,7.250000000000001,36.728410714285715
2024-04,7.250000000000001,37.2,2289.332,1125856.639,31544.59936521739,69.0,7.167874396135266,7.0857487922705324,7.003623188405798,6.921497584541063,4,2024,36.728410714285715,66.20682142857143
2024-04,36.728410714285715,0.0,2289.332,1125856.639,31544.59936521739,69.0,7.250000000000001,7.167874396135266,7.0857487922705324,7.003623188405798,4,2024,66.20682142857143,54.79927342491021
2024-04,66.20682142857143,280.0,2289.332,1125856.639,31544.59936521739,69.0,36.728410714285715,7.250000000000001,7.167874396135266,7.0857487922705324,4,2024,54.79927342491021,43.39172542124899
2024-04,54.79927342491021,0.0,2289.332,1125856.639,31544.59936521739,69.0,66.20682142857143,36.728410714285715,7.250000000000001,7.167874396135266,4,2024,43.39172542124899,31.984177417587766
2024-04,43.39172542124899,0.0,2289.332,1125856.639,31544.59936521739,69.0,54.79927342491021,66.20682142857143,36.728410714285715,7.250000000000001,4,2024,31.984177417587766,20.576629413926547
2024-04,31.984177417587766,0.0,2289.332,1125856.639,31544.59936521739,69.0,43.39172542124899,54.79927342491021,66.20682142857143,36.728410714285715,4,2024,20.576629413926547,9.169081410265328
2024-04,20.576629413926547,0.0,2289.332,1125856.639,31544.59936521739,69.0,31.984177417587766,43.39172542124899,54.79927342491021,66.20682142857143,4,2024,9.169081410265328,9.334540705132664
2024-04,9.169081410265328,287.492,2289.332,1125856.639,31544.59936521739,69.0,20.576629413926547,31.984177417587766,43.39172542124899,54.79927342491021,4,2024,9.334540705132664,9.5
2024-04,9.334540705132664,0.0,2289.332,1125856.639,31544.59936521739,69.0,9.169081410265328,20.576629413926547,31.984177417587766,43.39172542124899,4,2024,9.5,3.0
2024-04,9.5,38.0,2289.332,1125856.639,31544.59936521739,69.0,9.334540705132664,9.169081410265328,20.576629413926547,31.984177417587766,4,2024,3.0,4.74641393442623
2024-04,3.0,50.0,2289.332,1125856.639,31544.59936521739,69.0,9.5,9.334540705132664,9.169081410265328,20.576629413926547,4,2024,4.74641393442623,6.49282786885246
2024-04,4.74641393442623,0.0,2289.332,1125856.639,31544.59936521739,69.0,3.0,9.5,9.334540705132664,9.169081410265328,4,2024,6.49282786885246,8.239241803278691
2024-04,6.49282786885246,0.0,2289.332,1125856.639,31544.59936521739,69.0,4.74641393442623,3.0,9.5,9.334540705132664,4,2024,8.239241803278691,9.98565573770492
2024-04,8.239241803278691,0.0,2289.332,1125856.639,31544.59936521739,69.0,6.49282786885246,4.74641393442623,3.0,9.5,4,2024,9.98565573770492,30.34697987538202
2024-04,9.98565573770492,244.0,2289.332,1125856.639,31544.59936521739,69.0,8.239241803278691,6.49282786885246,4.74641393442623,3.0,4,2024,30.34697987538202,50.70830401305912
2024-04,30.34697987538202,0.0,2289.332,1125856.639,31544.59936521739,69.0,9.98565573770492,8.239241803278691,6.49282786885246,4.74641393442623,4,2024,50.70830401305912,71.06962815073621
2024-04,50.70830401305912,0.0,2289.332,1125856.639,31544.59936521739,69.0,30.34697987538202,9.98565573770492,8.239241803278691,6.49282786885246,4,2024,71.06962815073621,49.21796905826102
2024-04,71.06962815073621,240.42,2289.332,1125856.639,31544.59936521739,69.0,50.70830401305912,30.34697987538202,9.98565573770492,8.239241803278691,4,2024,49.21796905826102,27.36630996578583
2024-04,49.21796905826102,0.0,2289.332,1125856.639,31544.59936521739,69.0,71.06962815073621,50.70830401305912,30.34697987538202,9.98565573770492,4,2024,27.36630996578583,27.149957373724114
2024-04,27.36630996578583,137.37,2289.332,1125856.639,31544.59936521739,69.0,49.21796905826102,71.06962815073621,50.70830401305912,30.34697987538202,4,2024,27.149957373724114,26.933604781662396
2024-04,27.149957373724114,0.0,2289.332,1125856.639,31544.59936521739,69.0,27.36630996578583,49.21796905826102,71.06962815073621,50.70830401305912,4,2024,26.933604781662396,26.717252189600675
2024-04,26.933604781662396,0.0,2289.332,1125856.639,31544.59936521739,69.0,27.149957373724114,27.36630996578583,49.21796905826102,71.06962815073621,4,2024,26.717252189600675,26.500899597538957
2024-04,26.717252189600675,0.0,2289.332,1125856.639,31544.59936521739,69.0,26.933604781662396,27.149957373724114,27.36630996578583,49.21796905826102,4,2024,26.500899597538957,26.28454700547724
2024-04,26.500899597538957,0.0,2289.332,1125856.639,31544.59936521739,69.0,26.717252189600675,26.933604781662396,27.149957373724114,27.36630996578583,4,2024,26.28454700547724,26.76681245818402
2024-04,26.28454700547724,111.37,2289.332,1125856.639,31544.59936521739,69.0,26.500899597538957,26.717252189600675,26.933604781662396,27.149957373724114,4,2024,26.76681245818402,27.249077910890804
2024-04,26.76681245818402,0.0,2289.332,1125856.639,31544.59936521739,69.0,26.28454700547724,26.500899597538957,26.717252189600675,26.933604781662396,4,2024,27.249077910890804,27.731343363597585
2024-04,27.249077910890804,0.0,2289.332,1125856.639,31544.59936521739,69.0,26.76681245818402,26.28454700547724,26.500899597538957,26.717252189600675,4,2024,27.731343363597585,28.21360881630437
2024-04,27.731343363597585,0.0,2289.332,1125856.639,31544.59936521739,69.0,27.249077910890804,26.76681245818402,26.28454700547724,26.500899597538957,4,2024,28.21360881630437,28.69587426901115
2024-04,28.21360881630437,0.0,2289.332,1125856.639,31544.59936521739,69.0,27.731343363597585,27.249077910890804,26.76681245818402,26.28454700547724,4,2024,28.69587426901115,29.178139721717933
2024-04,28.69587426901115,0.0,2289.332,1125856.639,31544.59936521739,69.0,28.21360881630437,27.731343363597585,27.249077910890804,26.76681245818402,4,2024,29.178139721717933,29.660405174424714
2024-04,29.178139721717933,0.0,2289.332,1125856.639,31544.59936521739,69.0,28.69587426901115,28.21360881630437,27.731343363597585,27.249077910890804,4,2024,29.660405174424714,30.142670627131498
2024-04,29.660405174424714,0.0,2289.332,1125856.639,31544.59936521739,69.0,29.178139721717933,28.69587426901115,28.21360881630437,27.731343363597585,4,2024,30.142670627131498,30.624936079838278
2024-04,30.142670627131498,0.0,2289.332,1125856.639,31544.59936521739,69.0,29.660405174424714,29.178139721717933,28.69587426901115,28.21360881630437,4,2024,30.624936079838278,31.107201532545062
2024-04,30.624936079838278,0.0,2289.332,1125856.639,31544.59936521739,69.0,30.142670627131498,29.660405174424714,29.178139721717933,28.69587426901115,4,2024,31.107201532545062,31.589466985251843
2024-04,31.107201532545062,0.0,2289.332,1125856.639,31544.59936521739,69.0,30.624936079838278,30.142670627131498,29.660405174424714,29.178139721717933,4,2024,31.589466985251843,32.07173243795862
2024-04,31.589466985251843,0.0,2289.332,1125856.639,31544.59936521739,69.0,31.107201532545062,30.624936079838278,30.142670627131498,29.660405174424714,4,2024,32.07173243795862,32.55399789066541
2024-04,32.07173243795862,0.0,2289.332,1125856.639,31544.59936521739,69.0,31.589466985251843,31.107201532545062,30.624936079838278,30.142670627131498,4,2024,32.55399789066541,33.03626334337219
2024-04,32.55399789066541,0.0,2289.332,1125856.639,31544.59936521739,69.0,32.07173243795862,31.589466985251843,31.107201532545062,30.624936079838278,4,2024,33.03626334337219,33.51852879607897
2024-04,33.03626334337219,0.0,2289.332,1125856.639,31544.59936521739,69.0,32.55399789066541,32.07173243795862,31.589466985251843,31.107201532545062,4,2024,33.51852879607897,34.00079424878575
2024-04,33.51852879607897,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.03626334337219,32.55399789066541,32.07173243795862,31.589466985251843,4,2024,34.00079424878575,34.483059701492536
2024-04,34.00079424878575,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.51852879607897,33.03626334337219,32.55399789066541,32.07173243795862,4,2024,34.483059701492536,34.17802400380867
2024-04,34.483059701492536,134.0,2289.332,1125856.639,31544.59936521739,69.0,34.00079424878575,33.51852879607897,33.03626334337219,32.55399789066541,4,2024,34.17802400380867,33.87298830612481
2024-04,34.17802400380867,0.0,2289.332,1125856.639,31544.59936521739,69.0,34.483059701492536,34.00079424878575,33.51852879607897,33.03626334337219,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,86.37,2289.332,1125856.639,31544.59936521739,69.0,34.17802400380867,34.483059701492536,34.00079424878575,33.51852879607897,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,34.17802400380867,34.483059701492536,34.00079424878575,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,34.17802400380867,34.483059701492536,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,34.17802400380867,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,86.37,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,33.87298830612481
2024-04,33.87298830612481,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,33.87298830612481,23.35539278071195
2024-04,33.87298830612481,86.37,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,23.35539278071195,12.837797255299089
2024-04,23.35539278071195,0.0,2289.332,1125856.639,31544.59936521739,69.0,33.87298830612481,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,12.837797255299089,16.701426074062375
2024-04,12.837797255299089,286.37,2289.332,1125856.639,31544.59936521739,69.0,23.35539278071195,33.87298830612481,33.87298830612481,33.87298830612481,4,2024,16.701426074062375,20.565054892825664
2024-04,16.701426074062375,0.0,2289.332,1125856.639,31544.59936521739,69.0,12.837797255299089,23.35539278071195,33.87298830612481,33.87298830612481,4,2024,20.565054892825664,24.428683711588953
2024-04,20.565054892825664,0.0,2289.332,1125856.639,31544.59936521739,69.0,16.701426074062375,12.837797255299089,23.35539278071195,33.87298830612481,4,2024,24.428683711588953,28.29231253035224
2024-05,24.428683711588953,0.0,2147.722,740400.73,38806.62253134329,67.0,20.565054892825664,16.701426074062375,12.837797255299089,23.35539278071195,5,2024,28.29231253035224,32.15594134911553
2024-05,28.29231253035224,0.0,2147.722,740400.73,38806.62253134329,67.0,24.428683711588953,20.565054892825664,16.701426074062375,12.837797255299089,5,2024,32.15594134911553,36.01957016787881
2024-05,32.15594134911553,0.0,2147.722,740400.73,38806.62253134329,67.0,28.29231253035224,24.428683711588953,20.565054892825664,16.701426074062375,5,2024,36.01957016787881,39.8831989866421
2024-05,36.01957016787881,0.0,2147.722,740400.73,38806.62253134329,67.0,32.15594134911553,28.29231253035224,24.428683711588953,20.565054892825664,5,2024,39.8831989866421,37.471150425589414
2024-05,39.8831989866421,86.84,2147.722,740400.73,38806.62253134329,67.0,36.01957016787881,32.15594134911553,28.29231253035224,24.428683711588953,5,2024,37.471150425589414,35.059101864536736
2024-05,37.471150425589414,0.0,2147.722,740400.73,38806.62253134329,67.0,39.8831989866421,36.01957016787881,32.15594134911553,28.29231253035224,5,2024,35.059101864536736,32.64705330348405
2024-05,35.059101864536736,0.0,2147.722,740400.73,38806.62253134329,67.0,37.471150425589414,39.8831989866421,36.01957016787881,32.15594134911553,5,2024,32.64705330348405,30.23500474243137
2024-05,32.64705330348405,0.0,2147.722,740400.73,38806.62253134329,67.0,35.059101864536736,37.471150425589414,39.8831989866421,36.01957016787881,5,2024,30.23500474243137,27.822956181378686
2024-05,30.23500474243137,0.0,2147.722,740400.73,38806.62253134329,67.0,32.64705330348405,35.059101864536736,37.471150425589414,39.8831989866421,5,2024,27.822956181378686,25.410907620326004
2024-05,27.822956181378686,0.0,2147.722,740400.73,38806.62253134329,67.0,30.23500474243137,32.64705330348405,35.059101864536736,37.471150425589414,5,2024,25.410907620326004,22.99885905927332
2024-05,25.410907620326004,0.0,2147.722,740400.73,38806.62253134329,67.0,27.822956181378686,30.23500474243137,32.64705330348405,35.059101864536736,5,2024,22.99885905927332,20.58681049822064
2024-05,22.99885905927332,0.0,2147.722,740400.73,38806.62253134329,67.0,25.410907620326004,27.822956181378686,30.23500474243137,32.64705330348405,5,2024,20.58681049822064,22.578129448398577
2024-05,20.58681049822064,224.8,2147.722,740400.73,38806.62253134329,67.0,22.99885905927332,25.410907620326004,27.822956181378686,30.23500474243137,5,2024,22.578129448398577,24.56944839857651
2024-05,22.578129448398577,0.0,2147.722,740400.73,38806.62253134329,67.0,20.58681049822064,22.99885905927332,25.410907620326004,27.822956181378686,5,2024,24.56944839857651,26.560767348754446
2024-05,24.56944839857651,0.0,2147.722,740400.73,38806.62253134329,67.0,22.578129448398577,20.58681049822064,22.99885905927332,25.410907620326004,5,2024,26.560767348754446,28.552086298932384
2024-05,26.560767348754446,0.0,2147.722,740400.73,38806.62253134329,67.0,24.56944839857651,22.578129448398577,20.58681049822064,22.99885905927332,5,2024,28.552086298932384,30.54340524911032
2024-05,28.552086298932384,0.0,2147.722,740400.73,38806.62253134329,67.0,26.560767348754446,24.56944839857651,22.578129448398577,20.58681049822064,5,2024,30.54340524911032,32.534724199288256
2024-05,30.54340524911032,0.0,2147.722,740400.73,38806.62253134329,67.0,28.552086298932384,26.560767348754446,24.56944839857651,22.578129448398577,5,2024,32.534724199288256,34.52604314946619
2024-05,32.534724199288256,0.0,2147.722,740400.73,38806.62253134329,67.0,30.54340524911032,28.552086298932384,26.560767348754446,24.56944839857651,5,2024,34.52604314946619,36.51736209964413
2024-05,34.52604314946619,0.0,2147.722,740400.73,38806.62253134329,67.0,32.534724199288256,30.54340524911032,28.552086298932384,26.560767348754446,5,2024,36.51736209964413,38.50868104982206
2024-05,36.51736209964413,0.0,2147.722,740400.73,38806.62253134329,67.0,34.52604314946619,32.534724199288256,30.54340524911032,28.552086298932384,5,2024,38.50868104982206,40.5
2024-05,38.50868104982206,0.0,2147.722,740400.73,38806.62253134329,67.0,36.51736209964413,34.52604314946619,32.534724199288256,30.54340524911032,5,2024,40.5,51.84561154021322
2024-05,40.5,49.9,2147.722,740400.73,38806.62253134329,67.0,38.50868104982206,36.51736209964413,34.52604314946619,32.534724199288256,5,2024,51.84561154021322,63.19122308042644
2024-05,51.84561154021322,0.0,2147.722,740400.73,38806.62253134329,67.0,40.5,38.50868104982206,36.51736209964413,34.52604314946619,5,2024,63.19122308042644,74.53683462063965
2024-05,63.19122308042644,0.0,2147.722,740400.73,38806.62253134329,67.0,51.84561154021322,40.5,38.50868104982206,36.51736209964413,5,2024,74.53683462063965,67.64473010785925
2024-05,74.53683462063965,358.63,2147.722,740400.73,38806.62253134329,67.0,63.19122308042644,51.84561154021322,40.5,38.50868104982206,5,2024,67.64473010785925,60.752625595078825
2024-05,67.64473010785925,0.0,2147.722,740400.73,38806.62253134329,67.0,74.53683462063965,63.19122308042644,51.84561154021322,40.5,5,2024,60.752625595078825,53.86052108229842
2024-05,60.752625595078825,0.0,2147.722,740400.73,38806.62253134329,67.0,67.64473010785925,74.53683462063965,63.19122308042644,51.84561154021322,5,2024,53.86052108229842,46.968416569518006
2024-05,53.86052108229842,0.0,2147.722,740400.73,38806.62253134329,67.0,60.752625595078825,67.64473010785925,74.53683462063965,63.19122308042644,5,2024,46.968416569518006,40.07631205673759
2024-05,46.968416569518006,0.0,2147.722,740400.73,38806.62253134329,67.0,53.86052108229842,60.752625595078825,67.64473010785925,74.53683462063965,5,2024,40.07631205673759,18.62315605582068
2024-05,40.07631205673759,70.5,2147.722,740400.73,38806.62253134329,67.0,46.968416569518006,53.86052108229842,60.752625595078825,67.64473010785925,5,2024,18.62315605582068,17.691441710389658
2024-05,18.62315605582068,287.492,2147.722,740400.73,38806.62253134329,67.0,40.07631205673759,46.968416569518006,53.86052108229842,60.752625595078825,5,2024,17.691441710389658,16.759727364958636
2024-05,17.691441710389658,0.0,2147.722,740400.73,38806.62253134329,67.0,18.62315605582068,40.07631205673759,46.968416569518006,53.86052108229842,5,2024,16.759727364958636,15.828013019527614
2024-05,16.759727364958636,0.0,2147.722,740400.73,38806.62253134329,67.0,17.691441710389658,18.62315605582068,40.07631205673759,46.968416569518006,5,2024,15.828013019527614,14.896298674096592
2024-05,15.828013019527614,0.0,2147.722,740400.73,38806.62253134329,67.0,16.759727364958636,17.691441710389658,18.62315605582068,40.07631205673759,5,2024,14.896298674096592,13.96458432866557
2024-05,14.896298674096592,0.0,2147.722,740400.73,38806.62253134329,67.0,15.828013019527614,16.759727364958636,17.691441710389658,18.62315605582068,5,2024,13.96458432866557,13.032869983234546
2024-05,13.96458432866557,0.0,2147.722,740400.73,38806.62253134329,67.0,14.896298674096592,15.828013019527614,16.759727364958636,17.691441710389658,5,2024,13.032869983234546,12.101155637803524
2024-05,13.032869983234546,0.0,2147.722,740400.73,38806.62253134329,67.0,13.96458432866557,14.896298674096592,15.828013019527614,16.759727364958636,5,2024,12.101155637803524,11.169441292372502
2024-05,12.101155637803524,0.0,2147.722,740400.73,38806.62253134329,67.0,13.032869983234546,13.96458432866557,14.896298674096592,15.828013019527614,5,2024,11.169441292372502,10.23772694694148
2024-05,11.169441292372502,0.0,2147.722,740400.73,38806.62253134329,67.0,12.101155637803524,13.032869983234546,13.96458432866557,14.896298674096592,5,2024,10.23772694694148,9.306012601510458
2024-05,10.23772694694148,0.0,2147.722,740400.73,38806.62253134329,67.0,11.169441292372502,12.101155637803524,13.032869983234546,13.96458432866557,5,2024,9.306012601510458,8.374298256079436
2024-05,9.306012601510458,0.0,2147.722,740400.73,38806.62253134329,67.0,10.23772694694148,11.169441292372502,12.101155637803524,13.032869983234546,5,2024,8.374298256079436,7.442583910648413
2024-05,8.374298256079436,0.0,2147.722,740400.73,38806.62253134329,67.0,9.306012601510458,10.23772694694148,11.169441292372502,12.101155637803524,5,2024,7.442583910648413,6.510869565217392
2024-05,7.442583910648413,0.0,2147.722,740400.73,38806.62253134329,67.0,8.374298256079436,9.306012601510458,10.23772694694148,11.169441292372502,5,2024,6.510869565217392,13.137352392790554
2024-05,6.510869565217392,184.0,2147.722,740400.73,38806.62253134329,67.0,7.442583910648413,8.374298256079436,9.306012601510458,10.23772694694148,5,2024,13.137352392790554,92.02325581395348
2024-05,13.137352392790554,16.09,2147.722,740400.73,38806.62253134329,67.0,6.510869565217392,7.442583910648413,8.374298256079436,9.306012601510458,5,2024,92.02325581395348,82.21511627906976
2024-05,92.02325581395348,43.0,2147.722,740400.73,38806.62253134329,67.0,13.137352392790554,6.510869565217392,7.442583910648413,8.374298256079436,5,2024,82.21511627906976,72.40697674418604
2024-05,82.21511627906976,0.0,2147.722,740400.73,38806.62253134329,67.0,92.02325581395348,13.137352392790554,6.510869565217392,7.442583910648413,5,2024,72.40697674418604,62.598837209302324
2024-05,72.40697674418604,0.0,2147.722,740400.73,38806.62253134329,67.0,82.21511627906976,92.02325581395348,13.137352392790554,6.510869565217392,5,2024,62.598837209302324,52.7906976744186
2024-05,62.598837209302324,0.0,2147.722,740400.73,38806.62253134329,67.0,72.40697674418604,82.21511627906976,92.02325581395348,13.137352392790554,5,2024,52.7906976744186,42.98255813953488
2024-05,52.7906976744186,0.0,2147.722,740400.73,38806.62253134329,67.0,62.598837209302324,72.40697674418604,82.21511627906976,92.02325581395348,5,2024,42.98255813953488,33.174418604651166
2024-05,42.98255813953488,0.0,2147.722,740400.73,38806.62253134329,67.0,52.7906976744186,62.598837209302324,72.40697674418604,82.21511627906976,5,2024,33.174418604651166,23.366279069767444
2024-05,33.174418604651166,0.0,2147.722,740400.73,38806.62253134329,67.0,42.98255813953488,52.7906976744186,62.598837209302324,72.40697674418604,5,2024,23.366279069767444,13.558139534883722
2024-05,23.366279069767444,0.0,2147.722,740400.73,38806.62253134329,67.0,33.174418604651166,42.98255813953488,52.7906976744186,62.598837209302324,5,2024,13.558139534883722,3.75
2024-05,13.558139534883722,0.0,2147.722,740400.73,38806.62253134329,67.0,23.366279069767444,33.174418604651166,42.98255813953488,52.7906976744186,5,2024,3.75,5.8235294117647065
2024-05,3.75,125.0,2147.722,740400.73,38806.62253134329,67.0,13.558139534883722,23.366279069767444,33.174418604651166,42.98255813953488,5,2024,5.8235294117647065,7.897058823529413
2024-05,5.8235294117647065,0.0,2147.722,740400.73,38806.62253134329,67.0,3.75,13.558139534883722,23.366279069767444,33.174418604651166,5,2024,7.897058823529413,9.97058823529412
2024-05,7.897058823529413,0.0,2147.722,740400.73,38806.62253134329,67.0,5.8235294117647065,3.75,13.558139534883722,23.366279069767444,5,2024,9.97058823529412,12.044117647058826
2024-05,9.97058823529412,0.0,2147.722,740400.73,38806.62253134329,67.0,7.897058823529413,5.8235294117647065,3.75,13.558139534883722,5,2024,12.044117647058826,14.117647058823533
2024-05,12.044117647058826,0.0,2147.722,740400.73,38806.62253134329,67.0,9.97058823529412,7.897058823529413,5.8235294117647065,3.75,5,2024,14.117647058823533,16.19117647058824
2024-05,14.117647058823533,0.0,2147.722,740400.73,38806.62253134329,67.0,12.044117647058826,9.97058823529412,7.897058823529413,5.8235294117647065,5,2024,16.19117647058824,18.264705882352946
2024-05,16.19117647058824,0.0,2147.722,740400.73,38806.62253134329,67.0,14.117647058823533,12.044117647058826,9.97058823529412,7.897058823529413,5,2024,18.264705882352946,20.338235294117652
2024-05,18.264705882352946,0.0,2147.722,740400.73,38806.62253134329,67.0,16.19117647058824,14.117647058823533,12.044117647058826,9.97058823529412,5,2024,20.338235294117652,22.41176470588236
2024-05,20.338235294117652,0.0,2147.722,740400.73,38806.62253134329,67.0,18.264705882352946,16.19117647058824,14.117647058823533,12.044117647058826,5,2024,22.41176470588236,24.485294117647065
2024-05,22.41176470588236,0.0,2147.722,740400.73,38806.62253134329,67.0,20.338235294117652,18.264705882352946,16.19117647058824,14.117647058823533,5,2024,24.485294117647065,26.55882352941177
2024-05,24.485294117647065,0.0,2147.722,740400.73,38806.62253134329,67.0,22.41176470588236,20.338235294117652,18.264705882352946,16.19117647058824,5,2024,26.55882352941177,28.632352941176478
2024-05,26.55882352941177,0.0,2147.722,740400.73,38806.62253134329,67.0,24.485294117647065,22.41176470588236,20.338235294117652,18.264705882352946,5,2024,28.632352941176478,30.705882352941185
2024-05,28.632352941176478,0.0,2147.722,740400.73,38806.62253134329,67.0,26.55882352941177,24.485294117647065,22.41176470588236,20.338235294117652,5,2024,30.705882352941185,32.77941176470589
